gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,neg_log10_padj
UBE2D1,12.71058551114935,0.09549202639764671,0.08639469262846342,1.1052996832607065,0.2690297551327129,0.3856028849562638,0.4138597255059835
MRPS14,11.696485893279691,0.08213985664450232,0.07432847238169417,1.1050927593761766,0.26911939770300364,0.38569679746087915,0.413753967177107
KRTAP5-AS1,1.2374107197592015,-0.23596425054998915,0.2135688377474928,-1.1048627367114998,0.2692190710772061,0.38579000674371605,0.41364902623145616
MAML2,5.607581682052044,-0.14516349941291198,0.13138974005367393,-1.1048313160039083,0.269232688258482,0.38579000674371605,0.41364902623145616
C2orf74-DT,2.0645572109512083,-0.20964497037605279,0.18984062099964946,-1.1043209260068734,0.2694539485016785,0.38607245847149096,0.4133311788485863
EHHADH-AS1,1.055164283662916,0.27174856797788927,0.24618678500228502,1.1038308493096693,0.269666520079925,0.38627438969005684,0.413104084982264
PRPSAP2,7.621114411679424,0.11291893314882363,0.10229749436689624,1.1038289241360395,0.2696673553539778,0.38627438969005684,0.413104084982264
C14orf133,7.737552240932855,-0.09533939487917582,0.08636499339526663,-1.1039124896685404,0.26963110045475813,0.38627438969005684,0.413104084982264
SPTSSB,5.686125234498823,-0.4082800832611326,0.36989933721280904,-1.1037599751800649,0.2696972713707867,0.38628263787342165,0.4130948115166339
TMUB1,29.705015715322347,0.13243714750458221,0.12000791161902645,1.1035701373173898,0.26977965120882663,0.386366020853483,0.41300107481533543
SSR3,51.913744634852755,0.09772449766475215,0.08856609271545275,1.1034075758397037,0.26985020822152395,0.3864324583075558,0.41292640225697863
CD9,119.41516549892383,-0.1389030881147745,0.1258987833996457,-1.1032917424932434,0.2699004914153219,0.3864698538310198,0.41288437710258097
TELO2,10.433548158844694,0.11335353692109787,0.10279727768949924,1.1026900660101522,0.27016178224594767,0.3868093569226991,0.4125030288735617
PLEKHG3,7.9110205878983795,-0.13538313707844485,0.12283166761006774,-1.1021843121777202,0.2703815507692088,0.38708935417670776,0.4121887725867225
NBAS,6.724724490056365,-0.10231165761426346,0.09286370227724862,-1.1017400244156492,0.27057471114455856,0.387331211387779,0.4119175058867862
ZNF443,1.619653671599931,0.2141736323646258,0.19441932818343807,1.1016066888295653,0.2706326991223206,0.38737954157782706,0.41186331912148294
CYP2S1,77.15847657487585,0.2360505751954284,0.21431811498216752,1.101402815226651,0.2707213807284953,0.3874717935775725,0.41175990693696307
NR2C1,5.083245547795636,0.12225468587952318,0.11102929805049339,1.1011029343257197,0.2708518600945824,0.38762384703413344,0.41158951253780546
IFIT2,5.505006149653936,-0.19867000630331247,0.18046310093099444,-1.1008899064594928,0.2709445755397666,0.38768713761797474,0.41151860743798385
LOC100133445,6.2568722408660795,0.16702973576456182,0.15171884197479366,1.1009162315667547,0.270933116968912,0.38768713761797474,0.41151860743798385
TMPRSS11E,0.69901375830734,2.2987080377756,2.0883817240425655,1.1007125810916873,0.2710217688840799,0.38776289230998906,0.41143375388571096
GPT,4.369991238495794,-0.36760178668848054,0.3341092802218973,-1.1002441669514218,0.2712257515752725,0.38792521605589403,0.41125198931462337
FBXL14,12.282700919079726,-0.13191100458938093,0.11989411196704816,-1.1002292141388519,0.27123226488460883,0.38792521605589403,0.41125198931462337
SNAPC1,3.146379219435304,0.15376568361655,0.1397554836919845,1.1002479441554036,0.27122410627647975,0.38792521605589403,0.41125198931462337
GCHFR,17.18164725629037,0.19438950484176148,0.17667123943396543,1.1002894724945802,0.2712060175463783,0.38792521605589403,0.41125198931462337
MIR7-1,0.6132003923803034,-0.33079999550178785,0.300693628317387,-1.1001230633082224,0.271278506302726,0.38795665108492877,0.4112167982366155
FOXJ3,11.347744862884415,0.10847405200380748,0.098629824086909,1.0998098496883064,0.271414979876205,0.38811711037565,0.4110372107051618
ZNF232,2.6025257548853253,0.16896135785292465,0.15367957664893828,1.0994392458465427,0.2715765202745055,0.38831338274070853,0.41081764177357966
HP,1.773200877651242,-0.8583576741227268,0.780809372288825,-1.09931784195492,0.2716294526407692,0.38835434081955467,0.4107718361681473
P2RY1,0.9345934252078185,-0.32141229158352724,0.2923973082905135,-1.0992313625000463,0.27166716218374265,0.38837352912991013,0.4107503785183615
LINC00910,0.7537735047145009,0.31973926007917775,0.29103627124039755,1.0986234077163233,0.27193236329856474,0.3887179053409664,0.41036545419332854
BC107568,0.9350821600650725,0.285092001390754,0.25962717981196687,1.0980822639495214,0.2721685692641934,0.3890207761271523,0.4100272040305075
CLIC6,9.04728588041866,0.31661061639247634,0.28842623627818015,1.0977178098566356,0.27232773038078284,0.38921347951275637,0.4098121273537463
TMEM50B,16.927405568212794,-0.09166837303311548,0.08355775569183811,-1.0970660027201953,0.2726125405450782,0.38958571126247216,0.40939698001123387
RPL18A,113.5664684317489,-0.17063796404789042,0.1556268769022531,-1.096455621576635,0.2728794341507954,0.3898974311563952,0.40904962615666063
SOX14,0.6209006262649018,0.722378103969372,0.6588242648644104,1.0964655409558135,0.2728750954016955,0.3898974311563952,0.40904962615666063
ZMYM3,7.305916674360785,0.10295086307452099,0.09390078413186724,1.0963791626057615,0.2729128789858618,0.3899103766068558,0.4090352068660474
RABL2A,1.2028842103637696,-0.23347807278631336,0.2129806352271428,-1.0962408508985342,0.2729733866912134,0.3899619809874477,0.40897773208175076
MARCO,1.9601842035457144,0.431095392220989,0.3936044132738527,1.0952504028989423,0.27340694954698985,0.3905464644681408,0.4083272894136277
H1FX,76.72979971269669,0.12555526567762357,0.11470674619463013,1.094576124272465,0.27370238032086125,0.39093354723810375,0.40789705979223106
ATP5SL,18.923782729298996,0.09626067739346457,0.0879507081080706,1.0944843931805868,0.273742588554294,0.39095605492882823,0.4078720563496539
CHAC1,6.236040238587376,0.23867494394244587,0.21812117766947137,1.0942309522284008,0.2738536996047385,0.3910798121532346,0.4077346020911822
A1BG-AS1,0.8703241827524923,-0.27647511347482157,0.25272587008578595,-1.0939723479079293,0.27396710609362995,0.39120682500778203,0.40759357710181104
CREB1,5.286847756786761,-0.11332148412262726,0.103635691619241,-1.0934600073782688,0.27419187900547215,0.3914928248323511,0.40727619315718033
LINC03009,1.9491478992336961,0.20695284941742625,0.18929382506499884,1.0932889614669878,0.274266947936626,0.39156504442023654,0.4071960852371288
ATP6V1E2,0.7345945824816629,0.322320010222967,0.2949183096336682,1.0929128497424785,0.2744320658908346,0.39176580069587047,0.4069734785437559
HSD3B7,21.913219935665172,0.16311460229962677,0.14928347329288477,1.0926501018609487,0.27454745591654584,0.3918955383061567,0.4068296808955801
SETD2,10.37062782213553,-0.09302034001608608,0.08514015704393738,-1.0925554197425555,0.2745890452367984,0.3919054740727893,0.40681867032388114
LUST,3.4743021250514867,-0.14365234140591385,0.1314868299472471,-1.092522661498095,0.27460343536657483,0.3919054740727893,0.40681867032388114
RARS,29.447009928003933,0.0798496632111761,0.07309773278737822,1.0923685341026574,0.27467114777570634,0.3919368247056628,0.40678393015512626
APOC1,66.008623338584,-0.24079437443440613,0.22043478111567433,-1.092361074852557,0.2746744251189279,0.3919368247056628,0.40678393015512626
HNRNPD,70.07556838864687,0.07585116113964317,0.06946307366918397,1.0919637892915925,0.27484901760002123,0.3921159699700517,0.4065854695370009
CELF1,14.459640450689266,0.0743863798372833,0.06811848133275293,1.0920146542009974,0.27482666010303736,0.3921159699700517,0.4065854695370009
NOL9,6.665590405656807,-0.10787580527498376,0.09882265348947707,-1.091610086005945,0.27500452101229733,0.39230281835905384,0.40637857182613984
TNKS2,12.459224661778562,-0.08642070905281692,0.07918179944926163,-1.09142138286708,0.2750875077190006,0.39235119511433586,0.40632502017780253
CSNK2A2,17.284058380818266,-0.07735243476351737,0.07087090305874935,-1.0914554693820546,0.27507251609599004,0.39235119511433586,0.40632502017780253
LANCL1,14.850211268511485,-0.128309214022825,0.11758106152548885,-1.0912404800411715,0.2751670801000027,0.39242968344622214,0.40623814994312457
CHTF8,33.04902191494833,-0.060622854450139894,0.05556451748402472,-1.091035380043919,0.2752573149131956,0.39249950176238724,0.4061608902104057
UNC5A,0.8701362720154047,-0.6376175250830068,0.5844544727164149,-1.090961836803989,0.2752896755638007,0.39249950176238724,0.4061608902104057
C15orf38-AP3S2,11.240657660480387,-0.1099479063187266,0.1007780207094571,-1.0909909278304468,0.27527687455895467,0.39249950176238724,0.4061608902104057
CNNM4,10.077020789577004,0.14016279338108664,0.1285303260965453,1.090503678297709,0.2754913339044833,0.39268197799364307,0.4059590300703416
UBP1,19.192851912215918,-0.08052641129328729,0.07384285292107866,-1.0905105654483833,0.2754883017809494,0.39268197799364307,0.4059590300703416
LMLN,1.6125132769778454,0.21351662076099442,0.1957962019898243,1.0905044050450532,0.27549101394703923,0.39268197799364307,0.4059590300703416
CYP2E1,0.5870377332504048,-0.6550944975694744,0.6007821263442484,-1.090402774722537,0.2755357601267806,0.39271029542982633,0.40592771296499813
IGJ,391.11060372940693,-0.37928988925080104,0.3479963724105857,-1.0899248363522982,0.275746255122455,0.3929752780221083,0.40563477012404414
ZNF506,5.009859673322011,-0.13258166579845454,0.12165131140941943,-1.0898498689607121,0.2757792824282217,0.39298732074033194,0.4056214613837038
UBB,849.8353786548639,-0.09667926329023903,0.08879024848993904,-1.0888500137624224,0.27622003227539993,0.39358031688501555,0.40496662894489344
PACRGL,2.576055568586963,0.16758915518048004,0.1539390259280238,1.0886723114568657,0.27629841612628303,0.3936569254084706,0.4048821038301736
SKAP2,14.697943569318006,-0.10568902493723946,0.09710509166168425,-1.088398384973074,0.27641927382487663,0.3937940296204363,0.4047308725619306
PABL,0.8556585399864043,-0.43472326678701734,0.3995846952477803,-1.0879377312423035,0.27662259775499065,0.39404858245900226,0.4044502304760775
KRBOX1,0.9561196469201746,-0.45622059889083505,0.4193958615595908,-1.0878042458366317,0.2766815347595818,0.39407194478846624,0.40442448281332083
NUDT7,1.6325149852141994,-0.2026884586282268,0.18633068323717164,-1.0877889519153112,0.2766882879387186,0.39407194478846624,0.40442448281332083
MIR4648,4.135346856632905,0.18733536739270834,0.17222919391308875,1.0877097148073662,0.2767232776503553,0.3940866770243304,0.40440824717606305
PCDHB6,0.5718728261009772,0.5759372947323858,0.5296309388758801,1.0874313648571758,0.2768462159922249,0.39422664473378544,0.4042540262519154
SNORA12,3.1686945810875367,-0.27625383713418816,0.25414296531207864,-1.0870017070704991,0.2770360552680794,0.3944618453906135,0.4039949978732651
FAM26F,5.052440127637863,-0.22759076540787523,0.20938905938401797,-1.08692768417511,0.27706877037528044,0.39447330053430096,0.40398238617579185
SLC43A1,13.540883745419244,0.17153723116030062,0.157828462165034,1.086858661658453,0.27709927789015065,0.39448161088528394,0.4039732370101742
LOC389831,9.40869470274075,0.184832385880029,0.17010102623478932,1.0866035906503357,0.2772120375158922,0.3945721096944671,0.40387361607792505
CNOT7,14.208120787218741,0.09944415812757185,0.09151837215169373,1.0866032228232922,0.2772122001443179,0.3945721096944671,0.40387361607792505
KIAA1430,6.663102114838272,-0.10797780614117922,0.09938270587281563,-1.0864848686990178,0.2772645317680832,0.3946114697794081,0.4038302956942884
SDHAF1,12.336285350597024,0.10930137253757728,0.10067014476309799,1.0857377109647626,0.2775950514152735,0.3950467134327362,0.4033515469392342
FAM192A,15.270092511421218,0.07549936362445722,0.06954362565651029,1.0856403144317426,0.27763815641296097,0.3950728949936145,0.40332276520214033
DLGAP4,16.758869665177393,0.09526713518187038,0.08780070654675749,1.085038366190558,0.2779046631096934,0.3953817566619804,0.40298337337292317
C3orf75,6.523751020241152,-0.10232057380802322,0.09429942952721093,-1.0850603690926648,0.2778949184740729,0.3953817566619804,0.40298337337292317
LRBA,7.368057768144348,0.1187252155734712,0.10952889032738511,1.0839625528807788,0.27838140262595623,0.39602478896699644,0.40227762878500656
SCYL2,14.036747225057391,0.09283403328657451,0.08565500244419912,1.0838133283231444,0.2784475744254892,0.3960793502466872,0.4022177991197904
GMEB1,4.2063464913572854,-0.1252749511642434,0.11559242696298626,-1.0837643473335632,0.2784692967775646,0.3960793502466872,0.4022177991197904
BTBD11,0.8490291976051074,0.5371483966855417,0.4957851777810718,1.0834297206899053,0.27861772964663156,0.39625522521121037,0.40202499792136315
ZSCAN12P1,1.141017513051542,0.26025695909709073,0.2403543769484038,1.0828051579562428,0.2788949156394913,0.3966141676516779,0.40163177620472534
PCBP2,77.20855526286002,0.07160501707694196,0.06613341808206519,1.082735765873874,0.27892572398110393,0.3966227057765987,0.40162242701619605
MED31,5.190956023256035,-0.11521672741757587,0.10650312788386379,-1.0818154330942638,0.27933454756934006,0.39716871915647767,0.4010249636829387
MED11,16.80590768209777,-0.09855903779520113,0.09114852951016261,-1.081301457356065,0.27956303938143234,0.39745825550894487,0.40070847796130915
SLC25A5-AS1,11.881794176623856,0.14534600805269157,0.13445459934515205,1.0810043595428127,0.2796951743995554,0.3976107609040621,0.40054187040648076
CCNT2,5.002382111524258,0.12032238536887588,0.11131465387846053,1.0809213448235708,0.27973210299649953,0.3976279070952109,0.4005231427049683
ZC3H12B,0.6339576523658401,-0.31416509055606723,0.2907674034032367,-1.0804687419531087,0.27993349893942643,0.3978788131592381,0.4002491861941759
TINAGL1,41.063972090673374,0.13722527693856498,0.12701431500421026,1.0803922135392081,0.279967561734469,0.39789185957996265,0.4002349459394797
CUL4B,14.238022228352152,0.09909375933305632,0.09176057508444428,1.0799165027231308,0.28017936377568586,0.3981558451324187,0.39994690422474877
TFF1,856.7746136582879,-0.43484698687828255,0.40270796113431817,-1.0798072768500466,0.2802280100763127,0.3981558451324187,0.39994690422474877
MIR4668,0.8746853866226917,-0.36239071585524,0.3355985310660944,-1.0798340347439397,0.2802160922909621,0.3981558451324187,0.39994690422474877
ZBP1,2.1062155590580414,-0.20845733259337862,0.1931049140905724,-1.0795029923247084,0.2803635605737185,0.39827765934379517,0.3998140538613891
BEST1,1.3985815635814929,-0.21877230004394854,0.2026533272942456,-1.0795396402561839,0.2803472325562071,0.39827765934379517,0.3998140538613891
O3FAR1,0.9672493688443629,0.4336197415308536,0.40174898138914844,1.0793300334738969,0.2804406288977136,0.39835175056182287,0.39973326998160863
BX647243,1.0549495979930366,0.2617511678642505,0.24253176738027774,1.079244878687738,0.2804785781027159,0.39836626497474226,0.3997174462414227
S100G,0.43634847202980737,1.4778757407821472,1.369423809998242,1.0791953009667945,0.28050067400566747,0.39836626497474226,0.3997174462414227
ZDHHC21,2.4635341256179775,-0.16530603547231254,0.15323826939134652,-1.0787516468888514,0.28069845531560444,0.39861174960004575,0.3994499040518431
LINC00667,4.725222614233928,-0.12163641278189126,0.11278937755358874,-1.0784385499786902,0.28083809113098457,0.3987746272253302,0.3992724822725748
SNORD102,3.1052836442161955,0.19819830370439095,0.1838613368463746,1.077977061974675,0.28104399279022974,0.3990315614203315,0.3989927524119967
GTF2A2,25.455797119114454,0.08310763486646482,0.07713718556501334,1.0774004036797458,0.28130142386884505,0.3993261512484759,0.3986722476042788
COX5A,155.75027630612112,0.10929321389961003,0.10143721218289509,1.077446940305795,0.281280643111676,0.3993261512484759,0.3986722476042788
FAIM,2.682406730141893,0.1668051136159583,0.15486468508853227,1.0771023330503011,0.2814345509091539,0.3994796688004768,0.3985053188592528
IFT57,10.085981638834339,-0.10223555128561783,0.0949326021265676,-1.0769277255174536,0.28151255558306554,0.3995549231114165,0.39842351380998964
GPR97,0.7219504865458274,-0.3825794956206781,0.3552909810171304,-1.0768060999618563,0.28156689960318915,0.39959658512958146,0.3983782318217213
OCLM,0.5553355279379038,0.3638239020676188,0.3379010274028179,1.076717359707515,0.2816065544963009,0.3996173949588082,0.3983556156157246
PMS2P3,2.054614421645446,0.1872397280117807,0.17390983408027838,1.0766483045768942,0.28163741542273246,0.39962572301086985,0.39834656498526133
