Gene,Mean_CIN,Mean_GS,Delta_Z,p_value,q_value,neg_log10_q
ANKRD36B,0.02089921875000001,0.04069074074074074,-0.019791521990740732,0.9138797417244617,0.9421417873733458,0.025883733258001054
FIBCD1,0.18697265624999995,0.1534759259259259,0.03349673032407405,0.9140498817159366,0.9422716576347848,0.02582387172586751
ZMYND15,-0.2786078125,-0.2952722222222222,0.016664409722222218,0.9141711353333838,0.9423105306902729,0.025805955443308774
NDRG1,0.6016539062499999,0.6288018518518519,-0.027147945601851964,0.9141759252039967,0.9423105306902729,0.025805955443308774
TEKT5,0.19633671874999997,0.2201462962962963,-0.02380957754629634,0.9144802479790334,0.9425786796769253,0.02568238783479768
MYH7,-0.10578203124999999,-0.09225555555555554,-0.013526475694444456,0.914897051545075,0.942962734044163,0.025505470273045932
SLC6A18,0.12710625000000003,0.10560185185185185,0.021504398148148182,0.9150899576440308,0.9431159966347228,0.025434888810643385
OST4,0.0982375,0.11601481481481483,-0.01777731481481483,0.9152239634541084,0.9431629841227553,0.02541325213125139
LOC728024,0.24616171875000004,0.2656407407407407,-0.01947902199074064,0.9151863452027784,0.9431629841227553,0.02541325213125139
STAT6,0.20373437499999997,0.1805111111111111,0.023223263888888873,0.9153860162679793,0.9432844212266875,0.025357338073897482
SREK1,-0.154596875,-0.13718888888888886,-0.017407986111111134,0.9155855896698852,0.9434445088436128,0.025283638913715618
C3orf20,0.05331718749999999,0.07261851851851851,-0.019301331018518525,0.9160000739182359,0.9436530228644254,0.0251876645536358
HOXA11-AS,-0.14366015625,-0.1274648148148148,-0.016195341435185195,0.9159989121646902,0.9436530228644254,0.0251876645536358
S1PR5,0.33891640624999997,0.3763703703703704,-0.03745396412037044,0.9158671672545948,0.9436530228644254,0.0251876645536358
AP1S2,0.12918515624999996,0.1466314814814815,-0.01744632523148154,0.9160090978918327,0.9436530228644254,0.0251876645536358
CLEC16A,0.009272656249999983,0.02843333333333334,-0.01916067708333336,0.9159516918316765,0.9436530228644254,0.0251876645536358
ACAA1,0.03307500000000001,0.010761111111111096,0.02231388888888891,0.9162929640147117,0.9437482742098289,0.02514382953688359
DNM1P35,0.23910312500000003,0.25896296296296295,-0.019859837962962923,0.9163486111373225,0.9437482742098289,0.02514382953688359
STARD4,-0.18986875,-0.20107222222222226,0.01120347222222226,0.9163669673555572,0.9437482742098289,0.02514382953688359
NPIPB3,0.06118593750000001,0.04397962962962961,0.017206307870370398,0.9162244594378178,0.9437482742098289,0.02514382953688359
SMAD7,-0.004617968750000007,-0.01760555555555556,0.012987586805555552,0.9163283987821575,0.9437482742098289,0.02514382953688359
PROSER2-AS1,0.12586406249999998,0.1517703703703704,-0.025906307870370404,0.9162869981923315,0.9437482742098289,0.02514382953688359
ANXA2P3,-0.17404765625000002,-0.1583388888888889,-0.015708767361111126,0.9164661897446936,0.943804902167449,0.025117771241063357
HSD11B2,-0.1794078125,-0.1630944444444445,-0.016313368055555527,0.9165134629894891,0.9438080284236292,0.025116332687866248
EVPLL,-0.0478,-0.03046851851851851,-0.017331481481481493,0.9165841897117619,0.9438353051547103,0.025103781446238174
HRH4,-0.019484375000000026,-0.03634259259259262,0.016858217592592595,0.9169475426921287,0.9441638910876722,0.02495261288722478
NEDD4,0.23614921874999997,0.21877777777777774,0.017371440972222235,0.9170733913266089,0.9442479032842624,0.024913970856366326
ZNF250,0.32792265624999994,0.3098222222222222,0.018100434027777723,0.9171741826960794,0.9442724266710549,0.024902691791594586
KLK9,-0.02715781249999999,-0.04345370370370372,0.016295891203703727,0.9171857275792956,0.9442724266710549,0.024902691791594586
HTR3E,-0.007979687500000006,0.0033203703703703763,-0.011300057870370382,0.9174890422547429,0.9444935448253289,0.024801005933062902
LOC100507373,-0.09082734375,-0.0746814814814815,-0.016145862268518496,0.9174773027668985,0.9444935448253289,0.024801005933062902
BBOX1,0.24597109374999998,0.20791666666666664,0.03805442708333334,0.9179995007820304,0.9449269549023461,0.0246017621880327
HPS5,-0.16279218750000002,-0.14690370370370365,-0.01588848379629637,0.9180429304530504,0.9449269549023461,0.0246017621880327
TRIM47,0.12352890625000001,0.10624444444444442,0.017284461805555595,0.9179814362661116,0.9449269549023461,0.0246017621880327
POLG,0.3902171875,0.3293,0.060917187500000025,0.918173154236062,0.9450154009178631,0.024561113735030855
MALL,0.03371406249999999,0.017311111111111104,0.016402951388888885,0.9185728795570014,0.9453356029785648,0.024413985514821844
SNORD105B,-0.06947109375,-0.05275555555555557,-0.016715538194444435,0.9185603536749926,0.9453356029785648,0.024413985514821844
C6orf89,0.42629140625,0.4091351851851852,0.01715622106481479,0.9186695515146388,0.945389488788579,0.024389230662780908
FMO4,0.16604921875,0.18096111111111116,-0.014911892361111151,0.9189846882465231,0.945668177482254,0.02426122508699457
SCTR,0.07633359375000001,0.09899629629629628,-0.022662702546296265,0.919180169943601,0.9458237159133176,0.02418980053294499
TMPRSS11D,0.14089374999999998,0.11359259259259258,0.027301157407407406,0.9192276717574586,0.9458269774268329,0.02418830294427567
MAPK1,-0.10850625,-0.09110925925925929,-0.017396990740740706,0.9193570515952829,0.9459144818569329,0.024148125476075498
ANKRD36BP2,-0.10582031250000001,-0.09213148148148148,-0.013688831018518532,0.9194494699577119,0.9459639505014121,0.02412541370034828
RGS16,-0.10214687500000001,-0.08583518518518517,-0.016311689814814845,0.9195594938317735,0.9459859106466506,0.024115331858228527
STON2,0.11991093749999998,0.13196666666666665,-0.012055729166666668,0.9195168698465772,0.9459859106466506,0.024115331858228527
HERC2P9,-0.07000312500000003,-0.052242592592592535,-0.017760532407407492,0.9196491961330908,0.9460325747106795,0.02409390929214699
LOC143188,0.24115546875000005,0.2233166666666666,0.017838802083333438,0.9198060806017545,0.9461483404675971,0.024040768042193447
LINC01141,0.16527109375000001,0.14148888888888886,0.023782204861111156,0.9199852993193129,0.9462833421910368,0.02397880490326059
SLC6A13,0.28084609374999997,0.3046,-0.023753906250000012,0.9200260307976882,0.9462833421910368,0.02397880490326059
LCA5,0.1694984375,0.1846648148148148,-0.015166377314814822,0.9203975094375652,0.9465741558857774,0.02384535715665547
C22orf15,-0.1711640625,-0.1857333333333333,0.014569270833333314,0.9203755343702333,0.9465741558857774,0.02384535715665547
SMCP,0.10523437499999994,0.08559074074074068,0.01964363425925926,0.9206343270047112,0.9466526117280399,0.023809362589105456
BTRC,0.02257812500000001,0.006120370370370375,0.016457754629629638,0.9207260170842664,0.9466526117280399,0.023809362589105456
LTB4R,-0.04711250000000003,-0.028150000000000012,-0.018962500000000018,0.9206416203099627,0.9466526117280399,0.023809362589105456
MTF1,-0.0355015625,-0.01796481481481484,-0.01753674768518516,0.9205317778592628,0.9466526117280399,0.023809362589105456
LINC01349,0.148296875,0.12800555555555557,0.020291319444444428,0.9206976556332062,0.9466526117280399,0.023809362589105456
KIR3DX1,-0.19925859375,-0.2091037037037037,0.009845109953703718,0.9207843917778432,0.9466526117280399,0.023809362589105456
NTF3,0.26659765625000004,0.24571296296296297,0.02088469328703707,0.9207607028479321,0.9466526117280399,0.023809362589105456
ZNF710,0.48052890625,0.5172425925925925,-0.03671368634259253,0.9208614964286392,0.9466862634946763,0.02379392449004218
PDCD6IP,-0.24375312500000001,-0.2589981481481481,0.015245023148148074,0.9209935727126568,0.9467308057732851,0.02377349109886945
RCHY1,-0.42815234375,-0.4167018518518518,-0.011450491898148174,0.92095010629197,0.9467308057732851,0.02377349109886945
SLC46A2,0.15573281249999998,0.13496111111111112,0.02077170138888887,0.9210416540768923,0.946734616001662,0.02377174323366963
BBC3,-0.41399765624999996,-0.4019000000000001,-0.012097656249999866,0.9211722380637035,0.9468232258558131,0.023731097239258984
NFU1,-0.03298828125,-0.04592777777777776,0.01293949652777776,0.9215305631921407,0.9471458987235919,0.02358311695228027
SNORA2C,-0.005304687499999992,0.011599999999999977,-0.016904687499999967,0.9216335835649444,0.9472061518068351,0.023555490005566036
LRRC28,0.19676328125000003,0.21775185185185184,-0.020988570601851803,0.921712498242128,0.947241625722341,0.023539225502590258
CCER2,0.026420312500000015,0.040198148148148136,-0.01377783564814812,0.9218206417807808,0.9473071332013371,0.023509192454848726
KIAA0232,0.13024843750000004,0.14806666666666665,-0.017818229166666616,0.9220144645528539,0.947460678221517,0.023438805197125823
DDX11L9,-0.018437500000000034,-0.001262962962963011,-0.017174537037037023,0.9225427750453216,0.9479579109758675,0.02321094476817317
NRTN,0.043178906250000065,0.06067777777777777,-0.017498871527777703,0.9227016582542278,0.9480463349592518,0.023170436369352954
HOXA13,-0.08440937500000001,-0.06399444444444446,-0.020414930555555544,0.9227177007466072,0.9480463349592518,0.023170436369352954
DHX58,-0.2323015625,-0.21889814814814812,-0.013403414351851883,0.9228435124467705,0.9480842845886189,0.02315305221400343
EFR3A,0.42967265625,0.41002777777777777,0.019644878472222238,0.9228422157728046,0.9480842845886189,0.02315305221400343
GSTA3,0.03319687499999999,0.05403888888888893,-0.02084201388888894,0.923427060401518,0.9486381131387898,0.022899430819134536
MAP3K20-AS1,0.06261406249999998,0.07788703703703703,-0.015272974537037048,0.9237816709615031,0.9489218167368615,0.022769568350901694
KRT35,0.090284375,0.07141111111111109,0.018873263888888908,0.923792178749689,0.9489218167368615,0.022769568350901694
GPR108,-0.03617500000000004,-0.05186851851851853,0.01569351851851849,0.9239689151080719,0.9490576671239089,0.022707397949101704
SLC38A6,-0.06410546875,-0.04331296296296293,-0.020792505787037077,0.9242811818844917,0.9493327082373209,0.022581555719560942
SGMS1,-0.19265,-0.20617777777777777,0.013527777777777777,0.9243999318041247,0.9494089705406539,0.02254666914399065
MAGEA8,0.014346874999999988,0.03317962962962963,-0.01883275462962964,0.9248261501629764,0.9498009970986379,0.022367378832533796
TAPBPL,-0.12004218749999997,-0.10429074074074075,-0.015751446759259213,0.9249830793002645,0.9499164378758673,0.022314596990691337
HMOX1,-0.13891953125,-0.1269240740740741,-0.0119954571759259,0.9254206619635967,0.9502743333009259,0.02215100077456713
ASIC3,-0.05529218749999999,-0.07076296296296297,0.01547077546296298,0.9253835832128958,0.9502743333009259,0.02215100077456713
SCARNA20,0.04286875,0.0593111111111111,-0.016442361111111102,0.9254991789294409,0.9503092204475706,0.02213505693958134
XKR6,0.34153671875,0.31923703703703704,0.022299681712962982,0.9256292254786529,0.9503970126371365,0.022094937469411654
KCNN2,0.19873046875000006,0.21714999999999995,-0.0184195312499999,0.9256866487644441,0.9504102334643606,0.022088896107436112
SLC7A14,0.35132500000000005,0.3115296296296297,0.03979537037037034,0.9257393112041402,0.9504185652538536,0.02208508887324053
ERCC8,-0.1973640625,-0.21180925925925922,0.014445196759259232,0.9258849480667359,0.9504766091037776,0.022058566502014272
CHD2,0.27924375,0.25335555555555556,0.025888194444444457,0.9258703749848136,0.9504766091037776,0.022058566502014272
LINC00895,0.07888281250000002,0.1004592592592593,-0.02157644675925928,0.9260096778189106,0.9505589143700182,0.02202096097330026
LAT,0.06809921875000002,0.050255555555555574,0.01784366319444445,0.926224750427147,0.9507339451702276,0.021940999687454818
LINC02995,0.14239609374999998,0.15642407407407408,-0.014027980324074096,0.9263532810505409,0.9507531645557588,0.02193222037673601
ARHGDIG,0.038799218749999996,0.053862962962962974,-0.015063744212962978,0.9263771635708982,0.9507531645557588,0.02193222037673601
OR5L1,0.012500781250000058,-0.0032703703703703475,0.015771151620370405,0.926326057557509,0.9507531645557588,0.02193222037673601
IL36A,0.02050390625000001,0.004968518518518547,0.015535387731481463,0.9267407556468852,0.9509838174479904,0.021826873233813146
INSL4,-0.07147578125000001,-0.061972222222222186,-0.009503559027777823,0.9267076400035124,0.9509838174479904,0.021826873233813146
TMEM178A,0.14334140625,0.13079074074074074,0.012550665509259262,0.9268244490262308,0.9509838174479904,0.021826873233813146
PEX11G,0.035252343750000026,0.0501277777777778,-0.014875434027777773,0.9268216421064737,0.9509838174479904,0.021826873233813146
SETD2,-0.13016562499999998,-0.1140296296296296,-0.016135995370370373,0.9268247722613576,0.9509838174479904,0.021826873233813146
CCDC188,0.10652343749999998,0.09535555555555554,0.011167881944444444,0.9274547083514542,0.9515436513300521,0.021571283996055148
LOC644669,-0.008527343750000017,-0.020783333333333313,0.012255989583333297,0.9274914464221673,0.9515436513300521,0.021571283996055148
TLE3,0.23085781249999998,0.21521111111111108,0.015646701388888906,0.9275041843477743,0.9515436513300521,0.021571283996055148
TCEA3,0.16106953125,0.14410925925925924,0.016960271990740766,0.9276110703517075,0.9516075484903438,0.02154212164244184
VEZF1,0.14384921875,0.12954259259259257,0.014306626157407437,0.9277794251782054,0.9517344954407642,0.021484189480096606
PIGL,-0.25195625,-0.2669259259259259,0.014969675925925907,0.9280510484777356,0.9519673599342511,0.02137794199730782
AFAP1-AS1,-0.24820078125,-0.2371796296296296,-0.0110211516203704,0.9287607031821068,0.9526495001149158,0.021066856093126154
OR51F2,-0.09479921875000005,-0.10468148148148147,0.00988226273148142,0.9288651509976344,0.9526966022085472,0.021045383690469807
POTED,0.17382421875000015,0.14615925925925916,0.027664959490740992,0.9288959324650667,0.9526966022085472,0.021045383690469807
SAMM50,-0.26431484375,-0.28190925925925925,0.017594415509259276,0.9290739490809039,0.9527643674779473,0.02101449344076566
SCP2,-0.12439765625,-0.11038703703703705,-0.014010619212962955,0.9290528598199789,0.9527643674779473,0.02101449344076566
RSAD2,-0.13652578125,-0.12556481481481482,-0.010960966435185182,0.9290959768164375,0.9527643674779473,0.02101449344076566
GNAT2,0.05667656249999999,0.044449999999999996,0.012226562499999996,0.9291429388272578,0.9527667307449557,0.02101341620427035
CD63,0.13250937499999998,0.1492685185185185,-0.01675914351851851,0.9292387587354662,0.9528191915038772,0.02098950395989888
